timestamp,imagen,clase,confianza,x1,y1,x2,y2
2025-07-10 00:16:23,000125.jpg,persona,0.76,777,457,883,705
2025-07-10 00:16:23,000125.jpg,persona,0.44,1234,451,1269,548
2025-07-10 00:16:23,000125.jpg,persona,0.35,1876,387,1919,644
2025-07-10 00:16:23,000125.jpg,persona,0.32,830,447,883,570
2025-07-10 00:16:23,000125.jpg,persona,0.28,1080,457,1132,590
2025-07-10 00:16:23,000125.jpg,persona,0.27,940,438,982,527
2025-07-10 00:16:24,000126.jpg,persona,0.83,685,438,782,762
2025-07-10 00:16:24,000126.jpg,persona,0.78,538,442,706,828
2025-07-10 00:16:24,000126.jpg,persona,0.75,778,457,879,702
2025-07-10 00:16:24,000126.jpg,persona,0.49,1229,447,1268,549
2025-07-10 00:16:24,000126.jpg,persona,0.37,1876,388,1919,645
2025-07-10 00:16:26,000127.jpg,persona,0.83,684,438,783,762
2025-07-10 00:16:26,000127.jpg,persona,0.79,777,459,879,704
2025-07-10 00:16:26,000127.jpg,persona,0.77,533,443,708,829
2025-07-10 00:16:26,000127.jpg,persona,0.44,1227,440,1267,549
2025-07-10 00:16:26,000127.jpg,persona,0.34,1876,392,1919,644
2025-07-10 00:16:26,000127.jpg,persona,0.25,1855,388,1919,650
2025-07-10 00:16:27,000128.jpg,persona,0.81,685,436,784,762
2025-07-10 00:16:27,000128.jpg,persona,0.79,782,460,881,704
2025-07-10 00:16:27,000128.jpg,persona,0.76,562,444,711,828
2025-07-10 00:16:27,000128.jpg,persona,0.38,1226,444,1266,551
2025-07-10 00:16:27,000128.jpg,persona,0.34,1875,390,1919,644
2025-07-10 00:16:27,000128.jpg,persona,0.33,1079,456,1138,589
2025-07-10 00:16:27,000128.jpg,persona,0.28,1855,387,1919,650
2025-07-10 00:16:28,000129.jpg,persona,0.81,687,435,782,765
2025-07-10 00:16:28,000129.jpg,persona,0.77,576,444,712,829
2025-07-10 00:16:28,000129.jpg,persona,0.77,784,459,883,705
2025-07-10 00:16:28,000129.jpg,persona,0.33,1876,390,1919,644
2025-07-10 00:16:28,000129.jpg,persona,0.3,1079,456,1137,591
2025-07-10 00:16:28,000129.jpg,persona,0.28,1222,457,1264,550
2025-07-10 00:16:30,000130.jpg,persona,0.81,686,436,785,766
2025-07-10 00:16:30,000130.jpg,persona,0.81,788,456,883,704
2025-07-10 00:16:30,000130.jpg,persona,0.79,570,443,713,829
2025-07-10 00:16:30,000130.jpg,persona,0.33,1222,447,1265,550
2025-07-10 00:16:30,000130.jpg,persona,0.33,1077,458,1134,593
2025-07-10 00:16:30,000130.jpg,persona,0.31,1876,390,1919,646
2025-07-10 00:16:31,000131.jpg,persona,0.83,790,455,886,705
2025-07-10 00:16:31,000131.jpg,persona,0.82,687,435,785,767
2025-07-10 00:16:31,000131.jpg,persona,0.81,581,441,713,830
2025-07-10 00:16:31,000131.jpg,persona,0.32,1876,390,1919,644
2025-07-10 00:16:31,000131.jpg,persona,0.31,1079,455,1138,590
2025-07-10 00:16:31,000131.jpg,persona,0.27,1223,463,1265,552
2025-07-10 00:16:32,000132.jpg,persona,0.82,690,434,784,769
2025-07-10 00:16:32,000132.jpg,persona,0.81,788,453,890,704
2025-07-10 00:16:32,000132.jpg,persona,0.8,579,440,714,831
2025-07-10 00:16:32,000132.jpg,persona,0.35,1877,390,1919,641
2025-07-10 00:16:34,000133.jpg,persona,0.81,693,435,781,766
2025-07-10 00:16:34,000133.jpg,persona,0.8,587,442,716,833
2025-07-10 00:16:34,000133.jpg,persona,0.78,792,453,892,705
2025-07-10 00:16:34,000133.jpg,persona,0.3,535,445,636,690
2025-07-10 00:16:34,000133.jpg,persona,0.29,1879,395,1919,640
2025-07-10 00:16:35,000134.jpg,persona,0.8,694,433,787,765
2025-07-10 00:16:35,000134.jpg,persona,0.77,578,435,718,836
2025-07-10 00:16:35,000134.jpg,persona,0.75,792,450,894,704
2025-07-10 00:16:35,000134.jpg,persona,0.34,1874,391,1919,642
2025-07-10 00:16:35,000134.jpg,persona,0.31,1006,435,1039,525
2025-07-10 00:16:35,000134.jpg,persona,0.28,1221,464,1258,553
2025-07-10 00:16:35,000134.jpg,persona,0.27,531,443,637,734
2025-07-10 00:16:36,000135.jpg,persona,0.81,695,432,791,765
2025-07-10 00:16:36,000135.jpg,persona,0.77,582,435,719,842
2025-07-10 00:16:36,000135.jpg,persona,0.71,789,449,893,704
2025-07-10 00:16:36,000135.jpg,persona,0.32,1220,445,1256,552
2025-07-10 00:16:36,000135.jpg,persona,0.31,1875,390,1919,646
2025-07-10 00:16:36,000135.jpg,persona,0.28,1006,441,1036,525
2025-07-10 00:16:36,000135.jpg,persona,0.26,1855,385,1919,651
2025-07-10 00:16:38,000136.jpg,persona,0.81,696,433,788,763
2025-07-10 00:16:38,000136.jpg,persona,0.77,578,434,720,844
2025-07-10 00:16:38,000136.jpg,persona,0.72,791,449,893,705
2025-07-10 00:16:38,000136.jpg,persona,0.34,1003,436,1037,526
2025-07-10 00:16:38,000136.jpg,persona,0.32,1874,390,1919,646
2025-07-10 00:16:38,000136.jpg,persona,0.27,1854,385,1919,650
2025-07-10 00:16:39,000137.jpg,persona,0.82,697,433,794,763
2025-07-10 00:16:39,000137.jpg,persona,0.76,583,438,721,849
2025-07-10 00:16:39,000137.jpg,persona,0.75,801,454,896,706
2025-07-10 00:16:39,000137.jpg,persona,0.39,1220,446,1254,552
2025-07-10 00:16:39,000137.jpg,persona,0.33,1877,395,1919,635
2025-07-10 00:16:40,000138.jpg,persona,0.8,697,434,799,765
2025-07-10 00:16:40,000138.jpg,persona,0.77,804,447,899,709
2025-07-10 00:16:40,000138.jpg,persona,0.76,573,434,721,849
2025-07-10 00:16:40,000138.jpg,persona,0.41,1218,447,1254,553
2025-07-10 00:16:40,000138.jpg,persona,0.38,1874,391,1919,640
2025-07-10 00:16:42,000139.jpg,persona,0.78,563,433,721,862
2025-07-10 00:16:42,000139.jpg,persona,0.78,808,447,901,710
2025-07-10 00:16:42,000139.jpg,persona,0.77,698,434,801,764
2025-07-10 00:16:42,000139.jpg,persona,0.46,1216,448,1255,556
2025-07-10 00:16:42,000139.jpg,persona,0.34,1876,395,1919,641
2025-07-10 00:16:43,000140.jpg,persona,0.77,699,434,805,766
2025-07-10 00:16:43,000140.jpg,persona,0.77,572,434,719,863
2025-07-10 00:16:43,000140.jpg,persona,0.74,812,449,902,716
2025-07-10 00:16:43,000140.jpg,persona,0.52,1215,447,1253,555
2025-07-10 00:16:43,000140.jpg,persona,0.34,1875,395,1919,639
2025-07-10 00:16:44,000141.jpg,persona,0.78,813,447,903,713
2025-07-10 00:16:44,000141.jpg,persona,0.77,699,434,806,767
2025-07-10 00:16:44,000141.jpg,persona,0.77,561,435,719,862
2025-07-10 00:16:44,000141.jpg,persona,0.5,1215,447,1253,554
2025-07-10 00:16:44,000141.jpg,persona,0.33,1006,439,1039,525
2025-07-10 00:16:44,000141.jpg,persona,0.32,1878,395,1919,636
2025-07-10 00:16:46,000142.jpg,persona,0.78,563,436,719,861
2025-07-10 00:16:46,000142.jpg,persona,0.77,700,434,817,767
2025-07-10 00:16:46,000142.jpg,persona,0.75,813,446,907,716
2025-07-10 00:16:46,000142.jpg,persona,0.42,1211,446,1251,553
2025-07-10 00:16:46,000142.jpg,persona,0.33,1880,396,1919,636
2025-07-10 00:16:46,000142.jpg,persona,0.27,1006,444,1037,526
2025-07-10 00:16:47,000143.jpg,persona,0.78,699,434,822,767
2025-07-10 00:16:47,000143.jpg,persona,0.77,577,436,719,869
2025-07-10 00:16:47,000143.jpg,persona,0.75,814,445,903,724
2025-07-10 00:16:47,000143.jpg,persona,0.44,1211,444,1250,553
2025-07-10 00:16:47,000143.jpg,persona,0.32,1877,395,1919,641
2025-07-10 00:16:48,000144.jpg,persona,0.78,695,434,824,768
2025-07-10 00:16:48,000144.jpg,persona,0.75,570,434,720,873
2025-07-10 00:16:48,000144.jpg,persona,0.68,816,447,903,719
2025-07-10 00:16:48,000144.jpg,persona,0.38,1209,447,1246,554
2025-07-10 00:16:48,000144.jpg,persona,0.29,1877,399,1919,638
2025-07-10 00:16:48,000144.jpg,persona,0.26,878,436,954,678
2025-07-10 00:16:50,000145.jpg,persona,0.77,563,434,720,879
2025-07-10 00:16:50,000145.jpg,persona,0.77,698,437,833,767
2025-07-10 00:16:50,000145.jpg,persona,0.68,825,450,904,716
2025-07-10 00:16:50,000145.jpg,persona,0.38,1208,444,1245,552
2025-07-10 00:16:50,000145.jpg,persona,0.34,878,436,949,685
2025-07-10 00:16:50,000145.jpg,persona,0.33,1873,393,1919,643
2025-07-10 00:16:50,000145.jpg,persona,0.27,1852,388,1919,650
2025-07-10 00:16:51,000146.jpg,persona,0.78,701,436,834,768
2025-07-10 00:16:51,000146.jpg,persona,0.75,551,436,720,876
2025-07-10 00:16:51,000146.jpg,persona,0.68,827,450,905,714
2025-07-10 00:16:51,000146.jpg,persona,0.56,880,432,952,679
2025-07-10 00:16:51,000146.jpg,persona,0.41,1207,444,1243,551
2025-07-10 00:16:51,000146.jpg,persona,0.3,1875,395,1919,643
2025-07-10 00:16:51,000146.jpg,persona,0.29,1007,446,1039,526
2025-07-10 00:16:51,000146.jpg,persona,0.27,1080,452,1130,591
2025-07-10 00:16:52,000147.jpg,persona,0.77,705,438,831,770
2025-07-10 00:16:52,000147.jpg,persona,0.74,554,437,720,865
2025-07-10 00:16:52,000147.jpg,persona,0.71,827,448,907,716
2025-07-10 00:16:52,000147.jpg,persona,0.53,881,434,957,680
2025-07-10 00:16:52,000147.jpg,persona,0.41,1205,444,1240,551
2025-07-10 00:16:52,000147.jpg,persona,0.36,1080,456,1129,592
2025-07-10 00:16:52,000147.jpg,persona,0.25,1875,395,1919,643
2025-07-10 00:16:54,000148.jpg,persona,0.77,707,440,832,770
2025-07-10 00:16:54,000148.jpg,persona,0.72,544,438,719,889
2025-07-10 00:16:54,000148.jpg,persona,0.7,824,450,908,716
2025-07-10 00:16:54,000148.jpg,persona,0.54,886,438,955,685
2025-07-10 00:16:54,000148.jpg,persona,0.44,1201,444,1239,550
2025-07-10 00:16:54,000148.jpg,persona,0.35,1079,457,1129,594
2025-07-10 00:16:54,000148.jpg,persona,0.25,1875,396,1919,643
2025-07-10 00:16:55,000149.jpg,persona,0.79,710,439,833,774
2025-07-10 00:16:55,000149.jpg,persona,0.75,552,433,720,889
2025-07-10 00:16:55,000149.jpg,persona,0.73,827,448,911,722
2025-07-10 00:16:55,000149.jpg,persona,0.55,889,440,967,684
2025-07-10 00:16:55,000149.jpg,persona,0.47,1199,442,1235,548
2025-07-10 00:16:55,000149.jpg,persona,0.31,1079,453,1128,593
2025-07-10 00:16:55,000149.jpg,persona,0.27,1672,414,1786,637
2025-07-10 00:16:55,000149.jpg,persona,0.26,799,453,839,574
2025-07-10 00:16:56,000150.jpg,persona,0.79,711,439,836,775
2025-07-10 00:16:56,000150.jpg,persona,0.75,548,432,722,891
2025-07-10 00:16:56,000150.jpg,persona,0.73,826,447,911,722
2025-07-10 00:16:56,000150.jpg,persona,0.64,889,439,968,684
2025-07-10 00:16:56,000150.jpg,persona,0.42,1196,438,1234,548
2025-07-10 00:16:56,000150.jpg,persona,0.33,1077,454,1128,594
2025-07-10 00:16:58,000151.jpg,persona,0.78,713,437,829,774
2025-07-10 00:16:58,000151.jpg,persona,0.75,827,446,914,723
2025-07-10 00:16:58,000151.jpg,persona,0.74,544,429,722,891
2025-07-10 00:16:58,000151.jpg,persona,0.63,891,439,972,683
2025-07-10 00:16:58,000151.jpg,persona,0.43,1196,443,1233,548
2025-07-10 00:16:58,000151.jpg,persona,0.32,1078,451,1129,595
2025-07-10 00:16:58,000151.jpg,persona,0.27,1006,444,1037,526
2025-07-10 00:16:58,000151.jpg,persona,0.26,1129,461,1162,547
2025-07-10 00:16:59,000152.jpg,persona,0.82,716,436,831,773
2025-07-10 00:16:59,000152.jpg,persona,0.77,537,426,723,893
2025-07-10 00:16:59,000152.jpg,persona,0.74,828,444,917,724
2025-07-10 00:16:59,000152.jpg,persona,0.55,893,440,972,682
2025-07-10 00:16:59,000152.jpg,persona,0.49,1194,440,1233,547
2025-07-10 00:16:59,000152.jpg,persona,0.32,1005,446,1035,526
2025-07-10 00:16:59,000152.jpg,persona,0.3,1079,453,1129,595
2025-07-10 00:16:59,000152.jpg,persona,0.27,1129,460,1162,546
2025-07-10 00:17:00,000153.jpg,persona,0.84,718,433,837,773
2025-07-10 00:17:00,000153.jpg,persona,0.81,536,426,715,893
2025-07-10 00:17:00,000153.jpg,persona,0.76,828,445,915,724
2025-07-10 00:17:00,000153.jpg,persona,0.54,1194,442,1230,546
2025-07-10 00:17:00,000153.jpg,persona,0.5,895,437,971,695
2025-07-10 00:17:00,000153.jpg,persona,0.3,1081,448,1129,594
2025-07-10 00:17:00,000153.jpg,persona,0.29,1877,398,1919,645
2025-07-10 00:17:00,000153.jpg,persona,0.27,1008,451,1034,525
2025-07-10 00:17:00,000153.jpg,persona,0.27,1669,423,1784,636
2025-07-10 00:17:00,000153.jpg,persona,0.26,1861,385,1919,647
2025-07-10 00:17:02,000154.jpg,persona,0.85,720,433,837,772
2025-07-10 00:17:02,000154.jpg,persona,0.84,533,426,715,893
2025-07-10 00:17:02,000154.jpg,persona,0.75,830,445,917,726
2025-07-10 00:17:02,000154.jpg,persona,0.6,899,438,972,682
2025-07-10 00:17:02,000154.jpg,persona,0.56,1194,443,1231,547
2025-07-10 00:17:02,000154.jpg,persona,0.44,1669,426,1783,637
2025-07-10 00:17:02,000154.jpg,persona,0.29,1132,460,1163,546
2025-07-10 00:17:02,000154.jpg,persona,0.29,1082,451,1128,593
2025-07-10 00:17:02,000154.jpg,persona,0.28,1007,448,1034,525
2025-07-10 00:17:04,000155.jpg,persona,0.86,722,434,840,774
2025-07-10 00:17:04,000155.jpg,persona,0.83,531,424,716,895
2025-07-10 00:17:04,000155.jpg,persona,0.72,830,445,917,728
2025-07-10 00:17:04,000155.jpg,persona,0.69,899,438,972,682
2025-07-10 00:17:04,000155.jpg,persona,0.49,1192,444,1230,547
2025-07-10 00:17:04,000155.jpg,persona,0.48,1667,425,1782,637
2025-07-10 00:17:04,000155.jpg,persona,0.29,1827,473,1907,641
2025-07-10 00:17:04,000155.jpg,persona,0.27,1078,453,1129,594
2025-07-10 00:17:04,000155.jpg,persona,0.27,1133,458,1164,547
2025-07-10 00:17:04,000155.jpg,persona,0.27,497,444,538,560
2025-07-10 00:17:05,000156.jpg,persona,0.86,724,434,840,772
2025-07-10 00:17:05,000156.jpg,persona,0.83,532,425,712,895
2025-07-10 00:17:05,000156.jpg,persona,0.68,832,445,921,734
2025-07-10 00:17:05,000156.jpg,persona,0.67,897,436,972,684
2025-07-10 00:17:05,000156.jpg,persona,0.48,1192,442,1229,548
2025-07-10 00:17:05,000156.jpg,persona,0.37,1668,427,1781,637
2025-07-10 00:17:05,000156.jpg,persona,0.29,1826,474,1908,642
2025-07-10 00:17:06,000157.jpg,persona,0.84,726,432,843,774
2025-07-10 00:17:06,000157.jpg,persona,0.83,531,428,708,883
2025-07-10 00:17:06,000157.jpg,persona,0.71,836,447,923,731
2025-07-10 00:17:06,000157.jpg,persona,0.67,903,438,978,692
2025-07-10 00:17:06,000157.jpg,persona,0.4,1668,427,1780,636
2025-07-10 00:17:06,000157.jpg,persona,0.39,1192,452,1226,547
2025-07-10 00:17:06,000157.jpg,persona,0.31,1135,462,1166,546
2025-07-10 00:17:06,000157.jpg,persona,0.3,1876,391,1919,646
2025-07-10 00:17:06,000157.jpg,persona,0.29,1827,475,1906,643
2025-07-10 00:17:06,000157.jpg,persona,0.26,1076,455,1128,594
2025-07-10 00:17:08,000158.jpg,persona,0.84,533,428,705,880
2025-07-10 00:17:08,000158.jpg,persona,0.83,729,432,849,772
2025-07-10 00:17:08,000158.jpg,persona,0.76,841,449,927,729
2025-07-10 00:17:08,000158.jpg,persona,0.65,907,439,983,694
2025-07-10 00:17:08,000158.jpg,persona,0.43,1669,427,1780,637
2025-07-10 00:17:08,000158.jpg,persona,0.34,1828,472,1907,642
2025-07-10 00:17:08,000158.jpg,persona,0.29,669,441,745,779
2025-07-10 00:17:08,000158.jpg,persona,0.28,1077,455,1129,593
2025-07-10 00:17:08,000158.jpg,persona,0.27,1193,449,1225,547
2025-07-10 00:17:09,000159.jpg,persona,0.84,732,433,850,772
2025-07-10 00:17:09,000159.jpg,persona,0.84,532,429,703,878
2025-07-10 00:17:09,000159.jpg,persona,0.79,843,445,930,734
2025-07-10 00:17:09,000159.jpg,persona,0.51,911,441,987,693
2025-07-10 00:17:09,000159.jpg,persona,0.49,671,441,752,771
2025-07-10 00:17:09,000159.jpg,persona,0.3,1669,428,1781,637
2025-07-10 00:17:09,000159.jpg,persona,0.25,1078,454,1127,592
2025-07-10 00:17:09,000159.jpg,persona,0.25,1875,397,1919,641
2025-07-10 00:17:10,000160.jpg,persona,0.85,735,434,853,773
2025-07-10 00:17:10,000160.jpg,persona,0.83,532,430,703,890
2025-07-10 00:17:10,000160.jpg,persona,0.77,844,447,931,730
2025-07-10 00:17:10,000160.jpg,persona,0.54,910,440,995,687
2025-07-10 00:17:10,000160.jpg,persona,0.51,668,441,752,773
2025-07-10 00:17:10,000160.jpg,persona,0.26,1828,474,1906,641
2025-07-10 00:17:10,000160.jpg,persona,0.26,1669,425,1782,638
2025-07-10 00:17:11,000161.jpg,persona,0.87,739,429,854,776
2025-07-10 00:17:11,000161.jpg,persona,0.82,533,430,705,889
2025-07-10 00:17:11,000161.jpg,persona,0.76,847,446,932,735
2025-07-10 00:17:11,000161.jpg,persona,0.66,912,440,1000,689
2025-07-10 00:17:11,000161.jpg,persona,0.55,666,443,752,778
2025-07-10 00:17:11,000161.jpg,persona,0.25,1828,474,1907,641
2025-07-10 00:17:13,000162.jpg,persona,0.87,743,430,856,779
2025-07-10 00:17:13,000162.jpg,persona,0.82,531,431,703,890
2025-07-10 00:17:13,000162.jpg,persona,0.76,848,448,934,735
2025-07-10 00:17:13,000162.jpg,persona,0.63,912,442,999,695
2025-07-10 00:17:13,000162.jpg,persona,0.63,666,443,750,785
2025-07-10 00:17:13,000162.jpg,persona,0.35,1190,453,1219,544
2025-07-10 00:17:13,000162.jpg,persona,0.3,1668,426,1781,637
2025-07-10 00:17:13,000162.jpg,persona,0.26,1136,439,1178,544
2025-07-10 00:17:13,000162.jpg,persona,0.25,1001,443,1033,526
2025-07-10 00:17:15,000163.jpg,persona,0.87,745,429,858,781
2025-07-10 00:17:15,000163.jpg,persona,0.82,528,429,707,895
2025-07-10 00:17:15,000163.jpg,persona,0.77,851,448,934,732
2025-07-10 00:17:15,000163.jpg,persona,0.62,665,443,750,796
2025-07-10 00:17:15,000163.jpg,persona,0.59,915,443,1001,703
2025-07-10 00:17:15,000163.jpg,persona,0.4,1190,450,1219,546
2025-07-10 00:17:15,000163.jpg,persona,0.27,1670,422,1782,637
2025-07-10 00:17:16,000164.jpg,persona,0.87,746,431,860,782
2025-07-10 00:17:16,000164.jpg,persona,0.81,530,427,712,899
2025-07-10 00:17:16,000164.jpg,persona,0.75,852,449,941,736
2025-07-10 00:17:16,000164.jpg,persona,0.61,923,443,1002,692
2025-07-10 00:17:16,000164.jpg,persona,0.59,668,443,754,800
2025-07-10 00:17:16,000164.jpg,persona,0.39,1188,445,1220,545
2025-07-10 00:17:16,000164.jpg,persona,0.31,1670,421,1782,637
2025-07-10 00:17:16,000164.jpg,persona,0.3,1078,454,1127,594
2025-07-10 00:17:16,000164.jpg,persona,0.26,1827,474,1907,639
2025-07-10 00:17:17,000165.jpg,persona,0.87,747,431,863,780
2025-07-10 00:17:17,000165.jpg,persona,0.81,529,427,712,903
2025-07-10 00:17:17,000165.jpg,persona,0.74,857,446,962,734
2025-07-10 00:17:17,000165.jpg,persona,0.65,925,438,1004,694
2025-07-10 00:17:17,000165.jpg,persona,0.63,669,442,762,800
2025-07-10 00:17:17,000165.jpg,persona,0.3,1188,455,1217,544
2025-07-10 00:17:17,000165.jpg,persona,0.29,1671,421,1784,635
2025-07-10 00:17:17,000165.jpg,persona,0.28,1828,473,1907,640
2025-07-10 00:17:19,000166.jpg,persona,0.84,748,433,864,784
2025-07-10 00:17:19,000166.jpg,persona,0.83,529,425,719,905
2025-07-10 00:17:19,000166.jpg,persona,0.75,859,446,969,735
2025-07-10 00:17:19,000166.jpg,persona,0.67,926,436,1006,692
2025-07-10 00:17:19,000166.jpg,persona,0.62,672,440,766,802
2025-07-10 00:17:19,000166.jpg,persona,0.34,1142,446,1181,543
2025-07-10 00:17:19,000166.jpg,persona,0.27,1188,456,1217,544
2025-07-10 00:17:19,000166.jpg,persona,0.27,1080,450,1128,592
2025-07-10 00:17:20,000167.jpg,persona,0.85,748,431,868,786
2025-07-10 00:17:20,000167.jpg,persona,0.82,528,425,730,904
2025-07-10 00:17:20,000167.jpg,persona,0.77,860,444,980,735
2025-07-10 00:17:20,000167.jpg,persona,0.68,931,438,1007,691
2025-07-10 00:17:20,000167.jpg,persona,0.56,673,440,765,802
2025-07-10 00:17:20,000167.jpg,persona,0.35,1143,444,1185,545
2025-07-10 00:17:20,000167.jpg,persona,0.26,1080,448,1128,592
2025-07-10 00:17:22,000168.jpg,persona,0.83,750,435,870,788
2025-07-10 00:17:22,000168.jpg,persona,0.81,531,425,736,901
2025-07-10 00:17:22,000168.jpg,persona,0.78,862,445,984,735
2025-07-10 00:17:22,000168.jpg,persona,0.62,932,440,1007,693
2025-07-10 00:17:22,000168.jpg,persona,0.6,674,441,761,802
2025-07-10 00:17:22,000168.jpg,persona,0.53,1145,443,1188,544
2025-07-10 00:17:22,000168.jpg,persona,0.3,1877,393,1919,640
2025-07-10 00:17:22,000168.jpg,persona,0.29,1081,449,1128,593
2025-07-10 00:17:22,000168.jpg,persona,0.25,1189,454,1219,545
2025-07-10 00:17:23,000169.jpg,persona,0.83,752,437,870,789
2025-07-10 00:17:23,000169.jpg,persona,0.8,532,423,747,899
2025-07-10 00:17:23,000169.jpg,persona,0.78,864,446,984,738
2025-07-10 00:17:23,000169.jpg,persona,0.6,675,441,762,804
2025-07-10 00:17:23,000169.jpg,persona,0.58,937,440,1013,678
2025-07-10 00:17:23,000169.jpg,persona,0.49,1148,445,1187,545
2025-07-10 00:17:23,000169.jpg,persona,0.33,1080,446,1129,593
2025-07-10 00:17:23,000169.jpg,persona,0.31,1877,396,1919,639
2025-07-10 00:17:24,000170.jpg,persona,0.83,866,444,984,742
2025-07-10 00:17:24,000170.jpg,persona,0.83,754,438,872,789
2025-07-10 00:17:24,000170.jpg,persona,0.8,527,426,762,900
2025-07-10 00:17:24,000170.jpg,persona,0.58,939,439,1015,676
2025-07-10 00:17:24,000170.jpg,persona,0.53,1148,444,1189,545
2025-07-10 00:17:24,000170.jpg,persona,0.5,677,440,760,807
2025-07-10 00:17:24,000170.jpg,persona,0.39,1079,444,1129,593
2025-07-10 00:17:24,000170.jpg,persona,0.32,931,440,1005,725
2025-07-10 00:17:24,000170.jpg,persona,0.31,1877,396,1919,643
2025-07-10 00:17:26,000171.jpg,persona,0.85,867,446,986,743
2025-07-10 00:17:26,000171.jpg,persona,0.82,755,437,874,792
2025-07-10 00:17:26,000171.jpg,persona,0.8,534,428,767,901
2025-07-10 00:17:26,000171.jpg,persona,0.62,939,437,1024,664
2025-07-10 00:17:26,000171.jpg,persona,0.58,1148,443,1190,545
2025-07-10 00:17:26,000171.jpg,persona,0.47,679,440,762,806
2025-07-10 00:17:26,000171.jpg,persona,0.39,1080,446,1129,593
2025-07-10 00:17:26,000171.jpg,persona,0.35,1877,395,1919,641
2025-07-10 00:17:28,000172.jpg,persona,0.86,867,447,986,740
2025-07-10 00:17:28,000172.jpg,persona,0.81,759,437,878,788
2025-07-10 00:17:28,000172.jpg,persona,0.79,536,431,770,904
2025-07-10 00:17:28,000172.jpg,persona,0.68,950,441,1025,691
2025-07-10 00:17:28,000172.jpg,persona,0.49,1149,446,1187,545
2025-07-10 00:17:28,000172.jpg,persona,0.38,677,440,758,808
2025-07-10 00:17:28,000172.jpg,persona,0.33,1877,397,1919,639
2025-07-10 00:17:28,000172.jpg,persona,0.32,1081,449,1128,593
2025-07-10 00:17:29,000173.jpg,persona,0.89,869,447,985,741
2025-07-10 00:17:29,000173.jpg,persona,0.81,760,437,878,778
2025-07-10 00:17:29,000173.jpg,persona,0.8,544,429,768,905
2025-07-10 00:17:29,000173.jpg,persona,0.68,952,439,1028,693
2025-07-10 00:17:29,000173.jpg,persona,0.4,1148,449,1184,544
2025-07-10 00:17:29,000173.jpg,persona,0.29,1878,397,1919,639
2025-07-10 00:17:30,000174.jpg,persona,0.88,872,448,985,742
2025-07-10 00:17:30,000174.jpg,persona,0.83,761,437,881,776
2025-07-10 00:17:30,000174.jpg,persona,0.8,558,431,771,904
2025-07-10 00:17:30,000174.jpg,persona,0.73,955,438,1030,692
2025-07-10 00:17:30,000174.jpg,persona,0.29,1878,397,1919,642
2025-07-10 00:17:30,000174.jpg,persona,0.29,1670,416,1783,636
2025-07-10 00:17:30,000174.jpg,persona,0.28,1149,451,1182,545
2025-07-10 00:17:30,000174.jpg,persona,0.27,1827,473,1906,638
2025-07-10 00:17:30,000174.jpg,persona,0.27,1080,453,1128,592
2025-07-10 00:17:30,000174.jpg,persona,0.25,1172,455,1204,545
2025-07-10 00:17:33,000175.jpg,persona,0.85,765,437,882,790
2025-07-10 00:17:33,000175.jpg,persona,0.82,876,447,992,739
2025-07-10 00:17:33,000175.jpg,persona,0.79,556,428,770,906
2025-07-10 00:17:33,000175.jpg,persona,0.71,957,434,1030,695
2025-07-10 00:17:33,000175.jpg,persona,0.32,1150,454,1188,546
2025-07-10 00:17:33,000175.jpg,persona,0.32,1081,453,1128,593
2025-07-10 00:17:33,000175.jpg,persona,0.31,1827,473,1903,638
2025-07-10 00:17:33,000175.jpg,persona,0.26,1879,398,1919,641
2025-07-10 00:17:33,000175.jpg,persona,0.26,1669,416,1782,636
2025-07-10 00:17:34,000176.jpg,persona,0.85,767,438,881,796
2025-07-10 00:17:34,000176.jpg,persona,0.84,877,445,991,739
2025-07-10 00:17:34,000176.jpg,persona,0.78,558,428,771,908
2025-07-10 00:17:34,000176.jpg,persona,0.67,959,435,1034,702
2025-07-10 00:17:34,000176.jpg,persona,0.38,1080,453,1128,592
2025-07-10 00:17:34,000176.jpg,persona,0.33,1153,456,1192,546
2025-07-10 00:17:34,000176.jpg,persona,0.3,1878,398,1919,644
2025-07-10 00:17:34,000176.jpg,persona,0.28,1671,420,1782,636
2025-07-10 00:17:34,000176.jpg,persona,0.28,922,436,997,737
2025-07-10 00:17:34,000176.jpg,persona,0.26,1159,458,1205,546
2025-07-10 00:17:35,000177.jpg,persona,0.86,770,438,883,798
2025-07-10 00:17:35,000177.jpg,persona,0.84,878,444,994,739
2025-07-10 00:17:35,000177.jpg,persona,0.77,567,430,773,911
2025-07-10 00:17:35,000177.jpg,persona,0.6,964,438,1037,698
2025-07-10 00:17:35,000177.jpg,persona,0.39,1153,453,1193,547
2025-07-10 00:17:35,000177.jpg,persona,0.29,1828,473,1901,639
2025-07-10 00:17:35,000177.jpg,persona,0.27,1672,418,1782,635
2025-07-10 00:17:35,000177.jpg,persona,0.26,1155,448,1206,547
2025-07-10 00:17:35,000177.jpg,persona,0.25,1081,456,1128,593
2025-07-10 00:17:37,000178.jpg,persona,0.86,772,437,884,800
2025-07-10 00:17:37,000178.jpg,persona,0.81,571,429,771,910
2025-07-10 00:17:37,000178.jpg,persona,0.79,883,444,993,738
2025-07-10 00:17:37,000178.jpg,persona,0.57,967,437,1061,696
2025-07-10 00:17:37,000178.jpg,persona,0.54,1154,447,1196,547
